ticker,strategy,params,final_value,pnl,return_pct,sharpe,max_drawdown,total_trades,win_rate
NESTLEIND.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 3, 'oversold': 30, 'overbought': 80}",100173.04450372867,173.04450372866995,0.17304450372866995,-32.30274718009514,0.20109696539289212,8,75.0
HDFCLIFE.NS,MomentumStrategy,"{'fast_period': 15, 'slow_period': 100}",100173.00307176393,173.00307176393108,0.1730030717639311,-145.4104941053827,0.08402835606028114,2,100.0
HDFCBANK.NS,MeanReversionStrategy,"{'bb_period': 20, 'bb_devfactor': 2.5}",100172.51793404219,172.51793404218915,0.17251793404218915,-104.61941432589367,0.08245810402576356,2,100.0
BAJFINANCE.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 65}",100172.33009291286,172.33009291285998,0.17233009291286,-75.18184369366706,0.1044117961643402,8,75.0
HDFCLIFE.NS,MomentumStrategy,"{'fast_period': 5, 'slow_period': 100}",100172.28594037563,172.28594037563016,0.17228594037563016,-145.1501787870781,0.08359737673067462,3,66.66666666666666
LT.NS,MomentumStrategy,"{'fast_period': 20, 'slow_period': 200}",100172.21454457557,172.2145445755741,0.1722145445755741,-37.917940097267355,0.6219911368330582,1,0.0
SHRIRAMFIN.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 3, 'oversold': 30, 'overbought': 80}",100172.07503656727,172.07503656727204,0.17207503656727205,-129.96732538040325,0.1218461235833133,7,71.42857142857143
BAJFINANCE.NS,CCIStrategy,"{'period': 14, 'entry': 200}",100172.07402278826,172.0740227882634,0.1720740227882634,-140.14880385901964,0.12926312061307232,2,100.0
DRREDDY.NS,ATRStrategy,"{'period': 21, 'multiplier': 4}",100172.02973922275,172.02973922275123,0.17202973922275125,-73.27964759549512,0.12155926733212226,1,100.0
DRREDDY.NS,ATRStrategy,"{'period': 14, 'multiplier': 4}",100172.02973922275,172.02973922275123,0.17202973922275125,-73.27964759549512,0.12155926733212226,1,100.0
NESTLEIND.NS,RSIStrategy,"{'period': 7, 'oversold': 35, 'overbought': 65}",100171.85196366781,171.8519636678102,0.1718519636678102,-29.67461985161146,0.23419616069015162,12,83.33333333333334
SHRIRAMFIN.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 80}",100171.82219300965,171.8221930096479,0.17182219300964788,-77.83889792500868,0.13663938372532655,1,100.0
CIPLA.NS,CCIStrategy,"{'period': 14, 'entry': 200}",100171.64530834576,171.64530834576,0.17164530834576,-121.41895844032695,0.21419752974479386,2,50.0
TECHM.NS,DualMAStrategy,"{'fast': 20, 'slow': 100}",100171.48770211867,171.4877021186694,0.1714877021186694,-22.709860615395908,0.31741947212150495,3,33.33333333333333
SUNPHARMA.NS,MeanReversionStrategy,"{'bb_period': 30, 'bb_devfactor': 1.5}",100171.46349654162,171.46349654161895,0.17146349654161896,-122.17856523340676,0.2549473808476084,5,100.0
INDUSINDBK.NS,CCIStrategy,"{'period': 20, 'entry': 200}",100171.46219995116,171.46219995115825,0.17146219995115827,-39.35929243789237,0.16783165241770315,2,50.0
INDUSINDBK.NS,MeanReversionStrategy,"{'bb_period': 30, 'bb_devfactor': 3}",100171.46219995116,171.46219995115825,0.17146219995115827,-39.35929243789237,0.16783165241770315,2,50.0
RELIANCE.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 80}",100171.37860380275,171.3786038027465,0.17137860380274653,-29.20579441285425,0.2344595897481243,3,66.66666666666666
RELIANCE.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 70}",100171.36193139301,171.3619313930103,0.1713619313930103,-29.206893214975192,0.19124207411437275,4,50.0
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 26, 'signal': 11}",100171.3152844049,171.31528440490365,0.17131528440490365,-99.55932642472179,0.10297149888134007,16,43.75
BAJAJFINSV.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 3, 'oversold': 20, 'overbought': 70}",100171.28131552337,171.28131552337436,0.17128131552337436,-63.4530142117384,0.3016435553633202,6,83.33333333333334
JSWSTEEL.NS,MeanReversionStrategy,"{'bb_period': 50, 'bb_devfactor': 2}",100171.2676429752,171.26764297520276,0.17126764297520275,-131.92768746913157,0.05310559652855651,2,100.0
TATACONSUM.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 80}",100171.09891917557,171.09891917556524,0.17109891917556524,-39.28596123850671,0.26053664730689247,3,66.66666666666666
NESTLEIND.NS,CCIStrategy,"{'period': 14, 'entry': 200}",100170.79852867106,170.79852867106092,0.17079852867106093,-76.4201878552587,0.14668811516447577,2,100.0
NESTLEIND.NS,MeanReversionStrategy,"{'bb_period': 50, 'bb_devfactor': 2}",100170.6444280063,170.6444280063006,0.17064442800630059,-71.99517199336918,0.11489937220875088,3,66.66666666666666
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 26, 'signal': 7}",100170.47356389459,170.47356389458582,0.17047356389458582,-71.59533902577391,0.12607383473847109,20,45.0
HINDALCO.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 65}",100170.05827267408,170.05827267408313,0.17005827267408313,-74.4298672705085,0.04397049011964527,2,100.0
TITAN.NS,MACDStrategy,"{'fast': 8, 'slow': 21, 'signal': 7}",100170.03608904482,170.03608904482098,0.17003608904482098,-72.1717892624864,0.6599095190701887,25,36.0
BHARTIARTL.NS,CCIStrategy,"{'period': 20, 'entry': 150}",100169.97278007562,169.97278007562272,0.16997278007562272,-53.694664737431744,0.1072988050104766,2,50.0
HINDALCO.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 80}",100169.76567834476,169.7656783447601,0.16976567834476008,-148.57820916606488,0.1520770423110703,5,80.0
SUNPHARMA.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 80}",100169.75532986688,169.75532986687904,0.16975532986687902,-147.04833218195876,0.2549216435747183,4,75.0
SUNPHARMA.NS,RSIStrategy,"{'period': 7, 'oversold': 35, 'overbought': 80}",100169.75532986688,169.75532986687904,0.16975532986687902,-147.04833218195876,0.2549216435747183,4,75.0
HDFCBANK.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 75}",100169.59477792916,169.59477792916005,0.16959477792916003,-72.82806141086202,0.08430171974218692,6,83.33333333333334
NTPC.NS,MeanReversionStrategy,"{'bb_period': 10, 'bb_devfactor': 1.5}",100169.38143025647,169.3814302564715,0.1693814302564715,-94.01933616433719,0.09716803801772343,19,84.21052631578947
HDFCBANK.NS,RSIStrategy,"{'period': 21, 'oversold': 30, 'overbought': 70}",100169.32349081367,169.32349081366556,0.16932349081366554,-74.46215650410929,0.04962576452990703,1,100.0
RELIANCE.NS,RSIStrategy,"{'period': 14, 'oversold': 25, 'overbought': 75}",100169.2924700523,169.2924700522999,0.16929247005229991,-65.51587058233149,0.16060968868158948,1,100.0
HINDALCO.NS,MACDStrategy,"{'fast': 12, 'slow': 21, 'signal': 9}",100169.19323828879,169.19323828878987,0.16919323828878985,-91.19562762922146,0.10297149888134007,15,46.666666666666664
BAJFINANCE.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 75}",100169.17280028589,169.1728002858872,0.1691728002858872,-60.361092779003336,0.12417990836367668,6,66.66666666666666
HINDUNILVR.NS,DualMAStrategy,"{'fast': 20, 'slow': 50}",100169.0132099548,169.01320995480637,0.16901320995480637,-41.11369646797469,0.4842500138567384,4,50.0
RELIANCE.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 80}",100168.96394700937,168.96394700936798,0.16896394700936798,-25.153428924825743,0.4310920685440332,3,66.66666666666666
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 21, 'signal': 11}",100168.94926214068,168.94926214068255,0.16894926214068254,-86.91123908782221,0.10297150882211586,16,50.0
HINDALCO.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 70}",100168.91546913829,168.91546913828643,0.16891546913828642,-98.91148900186879,0.14320613686486294,5,80.0
BHARTIARTL.NS,MACDStrategy,"{'fast': 16, 'slow': 30, 'signal': 9}",100168.63602733321,168.63602733321022,0.16863602733321023,-44.915502428823935,0.2827635148872525,16,18.75
HDFCBANK.NS,RSIStrategy,"{'period': 14, 'oversold': 35, 'overbought': 65}",100168.25748461307,168.25748461307376,0.16825748461307377,-130.03917965273098,0.0542381924688234,4,100.0
DRREDDY.NS,CCIStrategy,"{'period': 14, 'entry': 150}",100168.24728152776,168.24728152775788,0.16824728152775786,-52.29539781259763,0.226185417054641,4,50.0
BRITANNIA.NS,TripleMAStrategy,"{'fast': 5, 'medium': 20, 'slow': 100}",100168.13625217232,168.13625217232038,0.16813625217232037,-19.127225847009512,0.8744630279808153,10,50.0
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 30, 'signal': 7}",100168.08983726063,168.0898372606316,0.16808983726063162,-89.21632131758756,0.12188930693310734,19,47.368421052631575
HINDALCO.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 5, 'oversold': 20, 'overbought': 80}",100168.07110743286,168.0711074328574,0.1680711074328574,-141.3241319061885,0.10622702082134299,4,75.0
SHRIRAMFIN.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 75}",100167.5783811167,167.5783811167057,0.1675783811167057,-145.71702250182932,0.11393835624079773,5,60.0
SHRIRAMFIN.NS,MomentumStrategy,"{'fast_period': 20, 'slow_period': 100}",100167.42627265927,167.4262726592715,0.16742627265927149,-130.64563436420474,0.18790221900582513,2,50.0
RELIANCE.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 5, 'oversold': 30, 'overbought': 80}",100167.36398684564,167.36398684563756,0.16736398684563755,-75.3426421411285,0.3012836340233653,7,71.42857142857143
LTIM.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 3, 'oversold': 30, 'overbought': 80}",100167.31802532247,167.31802532247093,0.16731802532247092,-27.20420295677897,2.022930199457189,6,66.66666666666666
HINDALCO.NS,MeanReversionStrategy,"{'bb_period': 30, 'bb_devfactor': 1.5}",100167.2959730756,167.29597307559743,0.16729597307559743,-98.51413410446153,0.14320845300994572,4,75.0
TECHM.NS,DualMAStrategy,"{'fast': 5, 'slow': 100}",100167.21941503319,167.2194150331925,0.1672194150331925,-25.98580370559884,0.2790750769531569,4,25.0
INFY.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 75}",100167.04901960408,167.04901960407733,0.1670490196040773,-40.19101523839855,0.3090641610189467,3,66.66666666666666
JSWSTEEL.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 5, 'oversold': 30, 'overbought': 70}",100167.03017975767,167.03017975766852,0.1670301797576685,-84.8518728273212,0.07237479768054558,4,75.0
BRITANNIA.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 75}",100166.98427450654,166.9842745065398,0.1669842745065398,-12.845684763648011,1.0647603294516783,3,66.66666666666666
TECHM.NS,MomentumStrategy,"{'fast_period': 20, 'slow_period': 50}",100166.8225252021,166.82252520209295,0.16682252520209295,-22.82150352177105,0.3231357477058052,3,33.33333333333333
SHRIRAMFIN.NS,MomentumStrategy,"{'fast_period': 10, 'slow_period': 50}",100166.7800992138,166.78009921380726,0.16678009921380726,-113.2749462000244,0.18506541021767953,6,33.33333333333333
BAJFINANCE.NS,TripleMAStrategy,"{'fast': 5, 'medium': 50, 'slow': 200}",100166.59627321512,166.5962732151238,0.1665962732151238,-46.32364003358925,0.0876769990589547,2,50.0
HCLTECH.NS,MomentumStrategy,"{'fast_period': 5, 'slow_period': 100}",100166.58388901675,166.58388901675062,0.1665838890167506,-23.15602092094197,0.3032398433237436,2,50.0
HINDALCO.NS,RSIStrategy,"{'period': 7, 'oversold': 35, 'overbought': 70}",100166.56804733601,166.56804733601166,0.16656804733601166,-145.21016193693416,0.1876904053560684,8,87.5
SBIN.NS,DualMAStrategy,"{'fast': 20, 'slow': 50}",100165.90010150662,165.90010150661692,0.16590010150661694,-60.2282278549749,0.09927836826763373,1,0.0
ADANIPORTS.NS,MeanReversionStrategy,"{'bb_period': 30, 'bb_devfactor': 2}",100165.84024259618,165.8402425961831,0.1658402425961831,-102.3004862299308,0.4159550865027926,4,75.0
SHRIRAMFIN.NS,DualMAStrategy,"{'fast': 10, 'slow': 200}",100165.83710856501,165.8371085650142,0.1658371085650142,-76.04243481111655,0.11674983407258906,2,50.0
M&M.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 80}",100165.70584755899,165.70584755898744,0.16570584755898746,-76.10323062604634,0.34511118608050384,1,100.0
KOTAKBANK.NS,MomentumStrategy,"{'fast_period': 10, 'slow_period': 200}",100165.62476098283,165.62476098282787,0.16562476098282786,-68.31502124271587,0.3531884599403201,3,66.66666666666666
NESTLEIND.NS,ATRStrategy,"{'period': 14, 'multiplier': 2}",100165.47813269214,165.47813269213657,0.16547813269213657,-70.88688525330784,0.11490535973227592,3,66.66666666666666
HDFCLIFE.NS,MomentumStrategy,"{'fast_period': 10, 'slow_period': 100}",100165.47413532023,165.4741353202262,0.16547413532022617,-150.99207750530792,0.09339344506733177,2,100.0
NESTLEIND.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 3, 'oversold': 20, 'overbought': 70}",100165.14597619137,165.14597619137203,0.16514597619137203,-71.24103460036471,0.16953087075976717,9,77.77777777777779
HCLTECH.NS,DualMAStrategy,"{'fast': 20, 'slow': 100}",100165.0412444863,165.04124448630319,0.16504124448630317,-19.956907316403687,0.36791394134291056,2,50.0
TECHM.NS,RSIStrategy,"{'period': 14, 'oversold': 35, 'overbought': 65}",100164.77628725949,164.77628725949035,0.16477628725949037,-112.05866432284705,0.25747077225696297,2,100.0
RELIANCE.NS,CCIStrategy,"{'period': 30, 'entry': 100}",100164.60289221462,164.60289221462153,0.16460289221462154,-31.421161830598482,0.20301416571747674,5,80.0
JSWSTEEL.NS,ATRStrategy,"{'period': 21, 'multiplier': 2}",100164.38777902833,164.38777902832953,0.16438777902832954,-61.92502402659894,0.10077220922035825,2,100.0
JSWSTEEL.NS,ATRStrategy,"{'period': 14, 'multiplier': 2}",100164.38777902833,164.38777902832953,0.16438777902832954,-61.92502402659894,0.10077220922035825,2,100.0
TATAMOTORS.NS,MeanReversionStrategy,"{'bb_period': 10, 'bb_devfactor': 2.5}",100164.114242828,164.114242828,0.164114242828,-87.45559527893118,0.1405491625428183,1,100.0
HINDALCO.NS,MACDStrategy,"{'fast': 12, 'slow': 21, 'signal': 7}",100164.00934683895,164.0093468389532,0.1640093468389532,-95.03110327112918,0.1103455050409923,16,50.0
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 26, 'signal': 9}",100164.00934683895,164.0093468389532,0.1640093468389532,-95.03110327112918,0.1103455050409923,16,50.0
HINDALCO.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 3, 'oversold': 30, 'overbought': 70}",100163.90120384001,163.90120384001057,0.16390120384001056,-144.01657597041662,0.1472887633374849,11,72.72727272727273
SBILIFE.NS,CCIStrategy,"{'period': 14, 'entry': 100}",100163.78068231475,163.7806823147548,0.16378068231475482,-22.760491228913434,0.41876645476498203,11,90.9090909090909
SUNPHARMA.NS,MACDStrategy,"{'fast': 16, 'slow': 26, 'signal': 11}",100163.62017626248,163.62017626248416,0.16362017626248415,-23.798334278169985,0.3677138629447459,13,23.076923076923077
HINDUNILVR.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 3, 'oversold': 20, 'overbought': 70}",100163.57303454478,163.57303454478097,0.16357303454478098,-24.568595368400914,0.4292512858486583,9,77.77777777777779
ADANIPORTS.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 75}",100163.55049051308,163.55049051308015,0.16355049051308015,-82.90086060931777,0.4158711167097207,4,75.0
DRREDDY.NS,RSIStrategy,"{'period': 28, 'oversold': 35, 'overbought': 70}",100163.41055269168,163.41055269168282,0.1634105526916828,-60.21191629162241,0.29906914115945354,1,100.0
BHARTIARTL.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 5, 'oversold': 20, 'overbought': 70}",100163.10467724962,163.10467724961927,0.16310467724961927,-61.888611579951395,0.09482644536285079,3,66.66666666666666
NTPC.NS,RSIStrategy,"{'period': 7, 'oversold': 35, 'overbought': 75}",100162.86589001604,162.86589001603716,0.16286589001603716,-78.08144247641337,0.12325528103543218,7,71.42857142857143
ICICIBANK.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 75}",100162.24633067324,162.24633067323884,0.16224633067323885,-307.9377014047096,0.09780667695504369,4,75.0
HINDALCO.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 70}",100162.05499578381,162.0549957838084,0.16205499578380841,-97.15731525850067,0.06984985545168083,3,66.66666666666666
ADANIENT.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 65}",100162.01237518994,162.0123751899373,0.1620123751899373,-81.68298984424496,0.9434033527638953,2,50.0
ADANIENT.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 70}",100162.01237518994,162.0123751899373,0.1620123751899373,-81.68298984424496,0.9434033527638953,2,50.0
ASIANPAINT.NS,DualMAStrategy,"{'fast': 10, 'slow': 50}",100161.90371772676,161.90371772676008,0.16190371772676007,-86.696339432194,0.3539538233279497,3,66.66666666666666
TATAMOTORS.NS,MeanReversionStrategy,"{'bb_period': 10, 'bb_devfactor': 1.5}",100161.87039231206,161.8703923120629,0.1618703923120629,-389.56320436517666,0.30101450939078633,17,82.35294117647058
BAJAJFINSV.NS,MomentumStrategy,"{'fast_period': 10, 'slow_period': 50}",100161.81368600228,161.8136860022787,0.1618136860022787,-31.976326722392933,0.28946854419049817,6,50.0
SBIN.NS,DualMAStrategy,"{'fast': 10, 'slow': 50}",100161.80825420866,161.80825420866313,0.16180825420866313,-60.345583634135174,0.08094580870319659,2,0.0
LTIM.NS,MomentumStrategy,"{'fast_period': 5, 'slow_period': 30}",100161.57315924719,161.57315924718569,0.16157315924718568,-13.90624209564984,1.3464754463730193,10,30.0
JSWSTEEL.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 65}",100161.50585905199,161.50585905199114,0.16150585905199114,-152.9675313417618,0.1007534593702953,4,75.0
BAJFINANCE.NS,RSIStrategy,"{'period': 21, 'oversold': 35, 'overbought': 70}",100161.38971917373,161.3897191737342,0.16138971917373418,-80.39781206828361,0.12935064324370354,1,100.0
HDFCBANK.NS,MomentumStrategy,"{'fast_period': 20, 'slow_period': 30}",100161.20234045632,161.20234045632242,0.16120234045632242,-149.01971386985787,0.11204729285201673,6,66.66666666666666
HINDALCO.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 5, 'oversold': 30, 'overbought': 70}",100160.77617061482,160.77617061481578,0.16077617061481578,-135.1199861879263,0.13384892720449082,9,66.66666666666666
HINDALCO.NS,MomentumStrategy,"{'fast_period': 20, 'slow_period': 100}",100160.47174126585,160.47174126585014,0.16047174126585015,-104.85902172823695,0.24783725361019268,3,33.33333333333333
KOTAKBANK.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 65}",100160.45754966442,160.45754966442473,0.16045754966442471,-141.76573314489784,0.08725745744371723,2,100.0
HINDALCO.NS,MACDStrategy,"{'fast': 12, 'slow': 26, 'signal': 7}",100160.41051171534,160.41051171533763,0.16041051171533763,-96.79167206202108,0.10297149888134007,17,41.17647058823529
ADANIPORTS.NS,ATRStrategy,"{'period': 14, 'multiplier': 3}",100160.08087728995,160.08087728994724,0.16008087728994724,-36.89505012076809,0.3651922399738433,2,100.0
BRITANNIA.NS,RSIStrategy,"{'period': 14, 'oversold': 25, 'overbought': 70}",100159.86496792444,159.86496792444086,0.15986496792444088,-21.95492826178699,0.34378281281469947,1,100.0
BRITANNIA.NS,MeanReversionStrategy,"{'bb_period': 50, 'bb_devfactor': 3}",100159.86496792444,159.86496792444086,0.15986496792444088,-21.95492826178699,0.34378281281469947,1,100.0
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 21, 'signal': 7}",100159.75477930553,159.75477930552734,0.15975477930552734,-84.39153767547207,0.12040926950377641,21,42.857142857142854
HDFCBANK.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 75}",100159.73817394824,159.7381739482371,0.15973817394823708,-137.23577561107334,0.0600598677322414,4,100.0
BAJAJFINSV.NS,MeanReversionStrategy,"{'bb_period': 20, 'bb_devfactor': 3}",100159.72065199807,159.7206519980682,0.1597206519980682,-78.98153649777606,0.033196459208465874,1,100.0
SUNPHARMA.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 70}",100159.55139392438,159.55139392438286,0.15955139392438286,-73.16668421358332,0.254728216034043,4,75.0
HINDUNILVR.NS,MomentumStrategy,"{'fast_period': 15, 'slow_period': 100}",100159.42642182176,159.42642182175769,0.15942642182175767,-83.4127753425012,0.5097950470301077,1,100.0
JSWSTEEL.NS,RSIStrategy,"{'period': 14, 'oversold': 35, 'overbought': 65}",100159.3065843814,159.30658438139653,0.15930658438139653,-63.51833891691182,0.10077732199366286,2,100.0
JSWSTEEL.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 75}",100159.3065843814,159.30658438139653,0.15930658438139653,-63.51833891691182,0.10077732199366286,2,100.0
SBIN.NS,CCIStrategy,"{'period': 20, 'entry': 100}",100159.0995569441,159.0995569441002,0.1590995569441002,-74.14532302195889,0.1294960845822478,7,71.42857142857143
DRREDDY.NS,RSIStrategy,"{'period': 14, 'oversold': 35, 'overbought': 65}",100158.96771530563,158.96771530562546,0.15896771530562545,-99.83590774667917,0.16207852832291542,3,100.0
BAJAJFINSV.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 5, 'oversold': 30, 'overbought': 80}",100158.67246108656,158.672461086564,0.158672461086564,-35.06136919401116,0.33157472931537846,5,60.0
BPCL.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 80}",100158.65350834075,158.6535083407507,0.1586535083407507,-152.32791843584172,0.07238200157962968,3,100.0
SBILIFE.NS,CCIStrategy,"{'period': 30, 'entry': 200}",100158.55418588639,158.55418588638713,0.15855418588638712,-79.56779728522211,0.033889886480250736,1,100.0
BAJAJFINSV.NS,RSIStrategy,"{'period': 7, 'oversold': 30, 'overbought': 65}",100157.90681422985,157.90681422984926,0.15790681422984926,-37.93322107691478,0.25032942731469465,7,71.42857142857143
HINDALCO.NS,MACDStrategy,"{'fast': 8, 'slow': 21, 'signal': 9}",100157.35322003932,157.3532200393238,0.15735322003932378,-72.21487152764793,0.11330055018790658,19,47.368421052631575
INFY.NS,RSIStrategy,"{'period': 21, 'oversold': 35, 'overbought': 80}",100157.32426318842,157.32426318842045,0.15732426318842047,-30.033748668510555,0.30888273806526845,1,100.0
BAJFINANCE.NS,MomentumStrategy,"{'fast_period': 5, 'slow_period': 50}",100157.28669722118,157.28669722117775,0.15728669722117775,-30.0456884157461,0.18931562932414164,4,25.0
ASIANPAINT.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 75}",100157.12092153296,157.12092153295816,0.15712092153295817,-20.843793764991474,0.7507540483662128,2,50.0
RELIANCE.NS,RSIStrategy,"{'period': 21, 'oversold': 30, 'overbought': 70}",100157.10494824142,157.1049482414237,0.1571049482414237,-57.68734657638488,0.16064841397803353,1,100.0
DRREDDY.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 70}",100156.87611033022,156.87611033022404,0.15687611033022403,-156.5867927180569,0.1513816723391959,2,100.0
HDFCLIFE.NS,DualMAStrategy,"{'fast': 5, 'slow': 100}",100156.73183585328,156.73183585327934,0.15673183585327932,-160.68219583178026,0.07874104391284655,2,100.0
DRREDDY.NS,CCIStrategy,"{'period': 20, 'entry': 150}",100156.60961731152,156.60961731152202,0.156609617311522,-130.0722498912837,0.1572606583419586,3,66.66666666666666
SHRIRAMFIN.NS,RSIStrategy,"{'period': 7, 'oversold': 20, 'overbought': 75}",100156.29103298689,156.29103298689006,0.15629103298689007,-161.23837265904766,0.03798237909309716,2,100.0
SUNPHARMA.NS,RSIStrategy,"{'period': 14, 'oversold': 35, 'overbought': 70}",100156.13367440623,156.13367440622824,0.15613367440622825,-29.790582896241137,0.3101047313338316,1,100.0
ICICIBANK.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 70}",100155.95125804102,155.9512580410228,0.1559512580410228,-319.03120071483073,0.0978128221966626,4,75.0
BHARTIARTL.NS,RSIStrategy,"{'period': 14, 'oversold': 30, 'overbought': 65}",100155.4405451004,155.4405451003986,0.1554405451003986,-118.81343207578362,0.10265809669405883,1,100.0
HDFCBANK.NS,RSIStrategy,"{'period': 7, 'oversold': 25, 'overbought': 75}",100154.75349587457,154.7534958745673,0.1547534958745673,-90.73914887970972,0.08432516434520329,5,80.0
SHRIRAMFIN.NS,StochasticStrategy,"{'period': 14, 'period_dfast': 3, 'oversold': 20, 'overbought': 80}",100154.72268911073,154.72268911072752,0.1547226891107275,-125.13751813795574,0.1145652648806999,7,57.14285714285714
SHRIRAMFIN.NS,RSIStrategy,"{'period': 21, 'oversold': 35, 'overbought': 70}",100154.33969300965,154.33969300964964,0.15433969300964964,-87.33548379341332,0.13663938372532655,1,100.0
ICICIBANK.NS,CCIStrategy,"{'period': 20, 'entry': 150}",100154.27098795005,154.27098795004713,0.15427098795004712,-71.47554311577869,0.09107726930222275,2,100.0
HCLTECH.NS,MomentumStrategy,"{'fast_period': 10, 'slow_period': 100}",100154.0618974464,154.06189744640142,0.15406189744640142,-22.972712122293878,0.3150844278117616,2,50.0
TATACONSUM.NS,MACDStrategy,"{'fast': 16, 'slow': 21, 'signal': 11}",100153.5470164968,153.5470164967992,0.1535470164967992,-29.09405208104265,0.3447561468301507,15,33.33333333333333
ICICIBANK.NS,DualMAStrategy,"{'fast': 10, 'slow': 50}",100153.52511572723,153.5251157272287,0.1535251157272287,-158.70032050477263,0.11439987905642422,2,100.0
BAJFINANCE.NS,StochasticStrategy,"{'period': 21, 'period_dfast': 5, 'oversold': 20, 'overbought': 80}",100153.39080049403,153.39080049403128,0.15339080049403128,-155.42335885142762,0.0870544599846326,5,60.0
HDFCBANK.NS,DualMAStrategy,"{'fast': 10, 'slow': 50}",100153.18815825398,153.18815825397905,0.15318815825397905,-164.69318489604123,0.08254551945128832,3,66.66666666666666
SUNPHARMA.NS,MACDStrategy,"{'fast': 12, 'slow': 26, 'signal': 11}",100153.14407351956,153.1440735195647,0.1531440735195647,-21.430935996555743,0.4051430369308306,15,26.666666666666668
CIPLA.NS,ATRStrategy,"{'period': 21, 'multiplier': 2}",100153.1158325175,153.11583251750562,0.15311583251750563,-78.23450834288799,0.20246651705033558,2,50.0
HDFCBANK.NS,MomentumStrategy,"{'fast_period': 5, 'slow_period': 200}",100153.01406443541,153.01406443541055,0.15301406443541055,-82.47427989931542,0.06828171673637877,2,100.0
AXISBANK.NS,RSIStrategy,"{'period': 21, 'oversold': 25, 'overbought': 70}",100152.79449150094,152.79449150094297,0.15279449150094296,-82.59381549898298,0.031103790914424074,1,100.0
HDFCLIFE.NS,RSIStrategy,"{'period': 21, 'oversold': 30, 'overbought': 75}",100152.69289719149,152.69289719148946,0.15269289719148946,-82.64923981688902,0.04371837557127541,1,100.0
HDFCLIFE.NS,RSIStrategy,"{'period': 21, 'oversold': 35, 'overbought': 70}",100152.60266341048,152.60266341047827,0.1526026634104783,-110.28994559472342,0.09964083882994314,2,100.0
HDFCBANK.NS,TripleMAStrategy,"{'fast': 5, 'medium': 50, 'slow': 200}",100152.49975305935,152.49975305935368,0.15249975305935368,-123.67961647934577,0.08255748982000546,5,40.0
